 ID,Name,Laulun kuvake,Video url,audio instrumental,Aiheet,audio,Tulosteet,Nuotit,järjestysnumero,Created,Updated
20,LIIKUNTA ON KIVAA,"{'url':'13e3842aa1384933d0d995ac3864f10731c7529e50c6ad4141431e825f6d8f32.png','size':69686,'width':676,'height':676,'filename':'MUOK_Liikunta on kivaa.png','metadata':{'width':676,'height':676,'blurHash':'ebR.}pxu?^%MR5%Mt7kCV@RP%#WVIAoftSx]WBniofXSxuoeWVbHRP','blurHashWidth':32}}",https://player.vimeo.com/video/940834866,"{'url':'a39805156da282030109d1514d4565e3560cad1bb350f800059781283c306939.mp3','size':7896211,'filename':'Liikunta on kivaa_KARAOKE.mp3'}",KEHO & LIIKUNTA,"{'url':'3d48de5d59be57fd2ffdc0015c89e1a1190dfd7a1286b5f1e681319c3fd03a99.mp3','size':7892031,'filename':'14. Liikunta on kivaa.mp3'}","{'url':'9a0d5fe249af0917cd426b227e5166a2586513d5524518768e332050d861201a.pdf','size':1945598,'filename':'Liikunta on kivaa.pdf'}","{'url':'beb227d6f6af4a993eaf832b494568ed3e124295394fdec39a59904bddb93561.pdf','size':204929,'filename':'Liikunta on kivaa.pdf'}",20,2024-02-02T13:42:15.295Z,2024-10-24T11:57:31.962Z
19,SUOMALAINEN METSÄ,"{'url':'1d611340597e2fdcd57a7e0db2a6cee5a2967df5d4ed1e593c4e265de959d768.png','size':59565,'width':676,'height':676,'filename':'MUOK_Suomalainen metsä.png','metadata':{'width':676,'height':676,'blurHash':'ebQ]vW%M?vxuxuadRPt7t7oz_NRjIAt7WB_Nt8M_WBRitRt8ayRiV@','blurHashWidth':32}}",https://player.vimeo.com/video/940635675,"{'url':'620202f258adbe4c7cf97a409bb2ba3db42c504323d0b58daed44805e9595f65.mp3','size':6129288,'filename':'Suomalainen metsÃ¤_KARAOKE.mp3'}",ELÄIMET & LUONTO,"{'url':'00aba38f64d306e98ca4a1b28ff33e743b9d5a94dcf1fe417d61cb48613e76a6.mp3','size':6124064,'filename':'17. Suomalainen metsä.mp3'}","{'url':'93366cc3363ac4742513ca2f37ca8ddf883d74cc3c9678a9c57f9495f6cdf4ad.pdf','size':1710631,'filename':'Suomalainen metsä.pdf'}","{'url':'cdd23ed6fbfe17a437f62b1b753fd1ddaeeb324ec4f18bdbf1590bc1cb9f16a9.pdf','size':111877,'filename':'Suomalainen metsä.pdf'}",19,2024-02-02T13:38:08.750Z,2024-10-30T11:04:41.142Z
18,MITÄ KISSA SANOO?,"{'url':'117d3bfc0cfc55ea68c3dbd879096dd11c20c4045e23609b4ee09520b149f725.png','size':36413,'width':512,'height':512,'filename':'MUOK_Mitä kissa sanoo?.png','metadata':{'width':512,'height':512,'blurHash':'ePR:E7%M~q?bWB?bRPRj%Mj[?bt7D%Rjxuxtt7xuM{WB%MofRjRjM{','blurHashWidth':32}}",https://player.vimeo.com/video/916425423,"{'url':'b0163b17a6768cd42487c865ccbbc73ed58e3a3c14dcc5878653e3d52f0c3453.mp3','size':8104145,'filename':'MitÃ¤ kissa sanoo_KARAOKE.mp3'}",ELÄIMET & LUONTO,"{'url':'7eb074d4ffdc2a10a1b9d733d93306d16f3a3eba5effcb1157cd7b4daf1ff2db.mp3','size':8042496,'filename':'11. Mitä kissa sanoo.mp3'}","{'url':'8c355f33e0406527f2368d9eb05be8fc8375a8cf4a13efc1220ef8969ff1511a.pdf','size':3532791,'filename':'Mitä kissa sanoo.pdf'}","{'url':'2b58e6b9a939ddacf372c0b43d782384824db0cae3bdf44e5c01bfceed10db4e.pdf','size':181422,'filename':'Mitä kissa sanoo_.pdf'}",18,2024-02-02T13:37:24.205Z,2024-10-30T11:33:05.486Z
17,HYÖNTEISET,"{'url':'00cb982de99f8d642fceb45a18a897c6c9c6d908b543b767e4587c588c0a28ca.png','size':70794,'width':676,'height':676,'filename':'MUOK_Hyönteiset.png','metadata':{'width':676,'height':676,'blurHash':'eURC=D%M~l%Nof%M%JfiIYof~loM9JWBs:%MM*az%Fj=t4j?ofoMRk','blurHashWidth':32}}",https://player.vimeo.com/video/909736504,"{'url':'cd6be12f45c074acbe583fa4bb689643c2c539d6ed9a244bdc29f6ce31792989.mp3','size':6834152,'filename':'Hyönteiset_KARAOKE.mp3'}",ELÄIMET & LUONTO,"{'url':'fa0f2fb888fefcaca8b3d746d4d29e45762e6c05bc589cc84d453b2e44e7888a.mp3','size':6834152,'filename':'Hyönteiset.mp3'}",,"{'url':'549b3a3387fdec5a4edbd9aecdec2464af3aac24c138709c20c7a66ce91f13f0.pdf','size':177940,'filename':'Hyönteiset.pdf'}",17,2024-02-02T13:36:53.816Z,2024-10-23T13:05:53.122Z
16,VESSALAULU,"{'url':'6f95d7364b0eef7422a47c8202a6e4bd956460c272105ea3f432b7bf0264ca40.png','size':65207,'width':676,'height':676,'filename':'MUOK_Vessalaulu.png','metadata':{'width':676,'height':676,'blurHash':'egSYs,xu*0%gVXxZjYkXkWadyEj[R4aybvx]kCe.aKflj[j[WBa}oz','blurHashWidth':32}}",https://player.vimeo.com/video/940039061,"{'url':'2d75c128d63106a59a6e9abd14b7fe839cb9ff73e9928d991b31657a621573f3.mp3','size':6528439,'filename':'Vessalaulu_k.mp3'}",ARJEN TAIDOT,"{'url':'705706a9568e86e7580d38cebf076781514884717fbd784ee6986b78c7cc3bee.mp3','size':6528439,'filename':'Vessalaulu_master.mp3'}","{'url':'3bcb15ebcf841f10d2df6b6bbdd3520925e856fbe2e8238aa3c8c54acacbbf61.pdf','size':1061777,'filename':'Vessalaulu.pdf'}","{'url':'00fe5e65723b4c8e43468b2700c486413e3a3fec38e72b27a3c95438e5e7f0d4.pdf','size':45734,'filename':'Nuotit_Vessalaulu.pdf'}",16,2024-02-02T13:34:57.135Z,2024-10-16T15:06:52.185Z
15,SIIVOTAAN,"{'url':'0c635b0f3aa2d005e467ab0177402182231d5a43b39080d2d1c3fc9c0347b500.png','size':41942,'width':676,'height':676,'filename':'MUOK_Siivotaan.png','metadata':{'width':676,'height':676,'blurHash':'eES~t__3%h?Go#_4RORiyEoJtRayRPaytR?GtSt8MwWXx^V?V?tSMx','blurHashWidth':32}}",https://player.vimeo.com/video/937764966,"{'url':'def89e40513ab4f1b88f093243ad5c803f59dbccc686d373145211a6bbde7b0c.mp3','size':6112570,'filename':'Siivotaan_k.mp3'}",ARJEN TAIDOT,"{'url':'441dadf32098df5ce900ca5f85507197943e6c2011d0444d088e29178bb2680e.mp3','size':6112570,'filename':'Siivotaan_master.mp3'}","{'url':'20057edc25aa22184df44dbc2ec5e756f47794ed76d45e5857f3597bd22dd821.pdf','size':784378,'filename':'Siivotaan.pdf'}","{'url':'ec645775c3d5026a495b66215ee4259ba33dd1ffe8e8c968e28d10b526e9fa27.pdf','size':354820,'filename':'Nuotit_Siivotaan.pdf'}",15,2024-02-02T13:34:40.571Z,2024-10-16T15:24:19.937Z
14,PESTÄÄN PUHTAAKSI,"{'url':'78014309592a552a0e409c4364f25aedd8731f2bcc2accb273004a6345aa6bcc.png','size':154152,'width':676,'height':676,'filename':'MUOK_Pestään puhtaaksi.png','metadata':{'width':676,'height':676,'blurHash':'eUQ]vV_N_NMx%M_4M{IUt7xu-;RjV@t7IU-;WBRjx]RjW=aeofkCfk','blurHashWidth':32}}",https://player.vimeo.com/video/916429604,"{'url':'4547899da070df47325be1fcb58ce3651f954069ab4f6466bd2c764a296554ff.mp3','size':3486741,'filename':'Pestään puhtaaksi_KARAOKE.mp3'}",ARJEN TAIDOT,"{'url':'9190863f81b8ded31bda8de3781b756636811e4f956a22f7c510b91faa227918.mp3','size':3481517,'filename':'7. Pestään puhtaaksi.mp3'}","{'url':'decdeb174367d0150d9ab3350d45ca2962753734a6eadddcffc92639b5e6851e.pdf','size':327676,'filename':'Pestään puhtaaksi.pdf'}","{'url':'d2a4f7fbf5a0affcb87274f099dc633f55b763fdd50b090c4e5e72643f12908b.pdf','size':199606,'filename':'Pestään puhtaaksi.pdf'}",14,2024-02-02T13:34:18.805Z,2024-09-30T17:37:56.881Z
13,MINÄ OSAAN AAMUTOIMET,"{'url':'34eda6b023bd23894b08f850eb28e52e23e3ab9f7ed59f2137c6ff289f8614cd.png','size':42749,'width':512,'height':512,'filename':'MUOK_Minä osaan aamutoimet.png','metadata':{'width':512,'height':512,'blurHash':'eRR{lUt-.S^3-=-UaKkWX9Wr_NrpMdTeIo%ho#aJs8s-g4XAjFi^jE','blurHashWidth':32}}",https://player.vimeo.com/video/940806926,"{'url':'61a0256c3aa8dd95462dec1c73d2cfaea09683311a156962bc634ba5c00faa78.mp3','size':5936312,'filename':'Minä osaan aamutoimet_KARAOKE.mp3'}",ARJEN TAIDOT,"{'url':'94a0643d1a1ddbf29c91f7706feca15c1af280c20eb7a0150f3f6427471cc0dc.mp3','size':5936312,'filename':'Minä osaan aamutoimet.mp3'}","{'url':'04871016a6805e61e396186cb0aa759900bc9acc54c74c67a6097cc9da05c3e0.pdf','size':925007,'filename':'Minä osaan aamutoimet.pdf'}","{'url':'f7769257ed769d3a1001f9fd84d491d289ea08020f9d92150ea0da60391e91a7.pdf','size':254237,'filename':'Mina osaan aamutoimet.pdf'}",13,2024-02-02T13:33:50.464Z,2024-09-30T17:37:40.049Z
12,MINÄ HALUAN,"{'url':'60680a33b582019c2b924ef269fe5c962c275aff1de825d40ca4881136975337.png','size':30796,'width':512,'height':512,'filename':'MUOK_Minä haluan.png','metadata':{'width':512,'height':512,'blurHash':'ejSP99x]yE%2ogxaaykCofof*0aKR4g3WA%NofWBWBV@Z~ozbcRjkD','blurHashWidth':32}}",https://player.vimeo.com/video/940664064,"{'url':'0595dd4cc7e857a8cc847d06c7ebf13f70c55d048109472357c28161a1f71b54.mp3','size':6268304,'filename':'Minä haluan_KARAOKE.mp3'}",ARJEN TAIDOT,"{'url':'5b4e49d1e694a962d49df05a0395bdb712e64bd1b335e409f3a2e271af1c13cf.mp3','size':6268304,'filename':'Minä haluan.mp3'}","{'url':'189f85c2dceba12c764e5fae1d57e7ef3122cf84ec622016dc4cf4da72799ec8.pdf','size':1899718,'filename':'Minä haluan.pdf'}","{'url':'0898aa8ffc6b0bf9705f1dc6316a8b8a1cf9b379073a06c18d48c32eb378a68e.pdf','size':130939,'filename':'Mina haluan.pdf'}",12,2024-02-02T13:33:15.025Z,2024-10-30T11:35:01.584Z
11,MENNÄÄN ULOS,"{'url':'94290da0a70ebbd0765500e46180efb49326d4bf41ac2cc068c50eeab23d09c4.png','size':89139,'width':676,'height':676,'filename':'MUOK_Mennään ulos.png','metadata':{'width':676,'height':676,'blurHash':'eySO:UxuyEn+kCxvkCf5aefk%%WXV?oeV?xZaea#kCkCV?e.Vsbco#','blurHashWidth':32}}",https://player.vimeo.com/video/940329468,"{'url':'857ad1024c896b0bfa7fbc6ae6468a6b3cfbdfc14c0225da925906a97a9714a1.mp3','size':3762594,'filename':'MennÃ¤Ã¤n ulos_KARAOKE.mp3'}",ARJEN TAIDOT,"{'url':'7298af9a32cb7e841c6a9f59da7b1d9fcf14d6a7b5a0bb9c599912df7571e4a3.mp3','size':3753190,'filename':'1. Mennään ulos.mp3'}","{'url':'3ba3e830f6e0b99bf5b56259cead1a41a1eaf7ee6028b6d9b33fdde311e74c92.pdf','size':2032908,'filename':'Mennään ulos.pdf'}","{'url':'4934b6db038aa87d2f0fbf23b5e0f1a7c25819e62ce2814b7cb0dd142a561d21.pdf','size':175199,'filename':'Mennään ulos.pdf'}",11,2024-02-02T13:32:42.549Z,2024-10-17T10:16:16.089Z
10,PUETAAN,"{'url':'a1832fc9853adf226410afdf1a49003b6aaf2642d6e1a98be7821c190136fe1f.png','size':69283,'width':676,'height':676,'filename':'MUOK_Puetaan.png','metadata':{'width':676,'height':676,'blurHash':'eeS5^h%fx]w|%h$#j[W;aeX9.TjcV@kUROlAbboLofnNxuWBWBogRP','blurHashWidth':32}}",https://player.vimeo.com/video/940947913,"{'url':'4ae9012b559953bd0a1e0509c9a2952df16fa03ce58b000a381554ca30fcb789.mp3','size':4517011,'filename':'Puetaan_KARAOKE.mp3'}",ARJEN TAIDOT,"{'url':'39046037c7da7e3ee802416b6aef8f5860d2dcaa49f7ef7a3a0a7c5d4acd948e.mp3','size':4512831,'filename':'4. Puetaan.mp3'}","{'url':'9ff8ecd5752f073a76bb9e31ac716c8b1d8de312f32e7d5b3b2e129ae170a7bf.pdf','size':1820656,'filename':'Puetaan.pdf'}","{'url':'614774537fde6ead7624ff8309a4ca12913eabe8bfcdd02ab30fc97705e17012.pdf','size':108184,'filename':'Puetaan.pdf'}",10,2024-02-02T13:31:48.577Z,2024-10-31T09:13:17.490Z
9,LÄHDETÄÄN YHDESSÄ,"{'url':'c049ddf20f28eabba8f5e55d7279493e240d01933b9e15320fbb40e1485c5d64.png','size':78500,'width':676,'height':676,'filename':'MUOK_Lähdetään yhdessä.png','metadata':{'width':676,'height':676,'blurHash':'ecRV,]x^%gxWx^%Mt7WXWCoK?wn$RPo#RhtlNGoJt6WBtQaKWUWVae','blurHashWidth':32}}",https://player.vimeo.com/video/937854873,"{'url':'3a20138abe915bf6b483fb0d5b174396e4fd4a3d42d54cfba8d05e17676e07d1.mp3','size':5545190,'filename':'LÃ¤hdetÃ¤Ã¤n yhdessÃ¤_KARAOKE.mp3'}",ARJEN TAIDOT,"{'url':'155ec3df04ff4b45d100dddfd1805ff8a0e1cd40a96edddd60a8f3e6b76c7b7e.mp3','size':5528472,'filename':'5. Lähdetään yhdessä.mp3'}","{'url':'319bdec86735d433ef00090773c7eda98a2f2ec089e4b4399c9fea94a1070bec.pdf','size':1929680,'filename':'Lähdetään yhdessä.pdf'}","{'url':'de37a8958d3f81be6b67066a6e9e77001aa250cea44a2b0da5d2236d7ba55331.pdf','size':170045,'filename':'Lähdetään yhdessä.pdf'}",9,2024-02-02T13:31:11.523Z,2024-10-22T12:44:18.370Z
8,ASKARTELULAULU,"{'url':'608f6286823ffa4fd56b060027fa754c73cd1b272454a14db04148da89b8a968.png','size':84034,'width':676,'height':676,'filename':'MUOK_Askartelulaulu.png','metadata':{'width':676,'height':676,'blurHash':'eRR{us%#-p?GyD?wR4kVtRROxss.RjX9NHt7o~oMV=tQ%hofNFV@r?','blurHashWidth':32}}",https://player.vimeo.com/video/940943340,"{'url':'82c2e73727a5aa065e14157703bea04401a0546513ba2d76b54a4faebf3bc333.mp3','size':4483574,'filename':'Askartelulaulu_KARAOKE.mp3'}",ARJEN TAIDOT,"{'url':'d8966cad998496fb241b874f22601392844267a448e98e2faec64a5bc4dd4864.mp3','size':4467900,'filename':'16. Askartelulaulu.mp3'}","{'url':'2322a47e15469ef7937f4bb7fe57037691d0f6cd7b8d2b8e64240fea651e3f7a.pdf','size':813273,'filename':'Askartelulaulu.pdf'}","{'url':'cf4f388bf9f89f90810f8ed9afac344fe1c2811b3b57ba3d2178f638a906aff0.pdf','size':117957,'filename':'Askartelulaulu.pdf'}",8,2024-02-02T13:14:36.262Z,2024-09-30T17:36:47.849Z
7,KUUKAUSILORU,"{'url':'9023cbaeeed9c7f0a603f034a6ef443da40986231709cbdb6ccdc380251ec3ce.png','size':73540,'width':676,'height':676,'filename':'MUOK_Kuukausiloru.png','metadata':{'width':676,'height':676,'blurHash':'erRW0Dw^=~x]X.kZr?s%S$W=yGkVW9e:aI%ES$WawIni$ka%NZn}WB','blurHashWidth':32}}",https://player.vimeo.com/video/940019271,"{'url':'3de368c001ee8a4f9b485bbccbe287d8df71ba1d9ace534e2452cc67167af49f.mp3','size':3647656,'filename':'Kuukausiloru_K.mp3'}",AIKAKÄSITTEET,"{'url':'3bb8881dc8eafd437b829fe55c746512883f5a609957212194d9116acf60e032.mp3','size':3647656,'filename':'Kuukausiloru_master.mp3'}","{'url':'6f7564236c823168cbc3166385a274f0c21a2846acbcaaef62e2d833f0995162.pdf','size':715243,'filename':'Kuukausiloru.pdf'}","{'url':'0b796e98b4ad1cf9cff3adfb215ff8463ceb7f91354082cea6b49cacbc217657.pdf','size':25776,'filename':'Nuotit_Kuukausiloru.pdf'}",7,2024-02-02T13:14:13.876Z,2024-10-16T15:04:40.305Z
6,VIIKONPÄIVÄSOPPA,"{'url':'274ec36337fcc8f5451a6b6ef899dd945cc34c59a80e1b3c1cdfb364ca4a8887.png','size':69694,'width':676,'height':676,'filename':'MUOK_Viikonpäiväsoppa.png','metadata':{'width':676,'height':676,'blurHash':'eMSiT[%NkX-:n$t6W.aejYk8.TXQemfAX5_Ns;o}kWaPxYwMkCkCjK','blurHashWidth':32}}",https://player.vimeo.com/video/918807560,"{'url':'4b821b2085f9b7b6ac7d458d4243930ab3259232eee08a3ba7c77f96fe25b25e.mp3','size':4940194,'filename':'ViikonpÃ¤ivÃ¤soppa_KARAOKE.mp3'}",AIKAKÄSITTEET,"{'url':'99456ac67733fdae10d4c90e45c1102e5673e6db95a90e91aca3f2a04eb9d313.mp3','size':4893174,'filename':'2. Viikonpäiväsoppa.mp3'}","{'url':'f7287e7c15de5fc42dd1e411e43595d8e671a8d228abd2e21785e27640a54b51.pdf','size':1930698,'filename':'Viikonpäiväsoppa.pdf'}","{'url':'59b811dbe5da3e7d84376bbdb005539e487599b0fbd6bbb80414fb3fdb9e7d70.pdf','size':130756,'filename':'Viikonpäiväsoppa.pdf'}",6,2024-02-02T13:13:12.488Z,2024-09-30T17:36:29.088Z
5,VUOROKAUSI,"{'url':'945614fbd40cc5434d5ff0613fb0339bfb8eaafa1019b6e16abe8118015ce367.png','size':60803,'width':676,'height':676,'filename':'MUOK_Vuorokausi.png','metadata':{'width':676,'height':676,'blurHash':'eaS~eT%2pf%Mng%2j[flj[jspfj]itf5WY%Nj[jYj[ayngfPWYaykD','blurHashWidth':32}}",https://player.vimeo.com/video/936682890,"{'url':'d9e417c0eb7eb501b78138e9662ea180905627c77c858ba2b5d7431d1ec0c0e5.mp3','size':7784407,'filename':'Vuorokausi_KARAOKE.mp3'}",AIKAKÄSITTEET,"{'url':'8305b82c54d21cc4040e31a84e8ebefb41ac88dc372788fe8f66151b4840994f.m4a','size':6466895,'filename':'Vuorokausi.m4a'}",,"{'url':'5aeeb6b241bf5c4770cf250fd484c69846eae77b53850452de07615d8617299c.pdf','size':132378,'filename':'Vuorokausi.pdf'}",5,2024-02-02T13:12:03.162Z,2024-10-20T09:21:28.486Z
4,KUUKAUSILAULU,"{'url':'4f82dcda476ad905a9721a3fe5b4aabb93cccbac04c5ceaa4ef9dfb30f3b891c.png','size':55988,'width':676,'height':676,'filename':'MUOK_Kuukausilaulu.png','metadata':{'width':676,'height':676,'blurHash':'eoRysLxF-rx]Xoo%r?sjSiX8yGg2RhjGZ~%ES$S7wIni$ia$NZn#fk','blurHashWidth':32}}",https://player.vimeo.com/video/938091710,"{'url':'797e5e4cce507ced7f8a0247f6fbf3eeb29c8b0950dc3b6127b915819d3f9ea5.mp3','size':7255688,'filename':'Kuukausilaulu_KARAOKE.mp3'}",AIKAKÄSITTEET,"{'url':'609dae4a784727b65a181e4057c7908e8baa9c5d17c6ae7d3964ecbeecc8472d.m4a','size':5976977,'filename':'Kuukausilaulu.m4a'}",,"{'url':'b0d65ccf6cb8fb50c1e88409d4b36069ec8fc9ccdc35ebfbc6b62c3a71e49142.pdf','size':225071,'filename':'Kuukausilaulu.pdf'}",4,2024-02-02T13:11:19.737Z,2024-09-30T17:36:07.346Z
3,LEIKIT,"{'url':'af41b419d9156f4c401d28d6461e15013fb956e2fc56a42b3fd17a45b5201a17.png','size':52886,'width':676,'height':676,'filename':'MUOK_Leikit.png','metadata':{'width':676,'height':676,'blurHash':'eXRV^H~B.8I;%M-qbbkVi_RP~XEMM{-VIUxosEV_bWxuM{w[aKSitQ','blurHashWidth':32}}",https://player.vimeo.com/video/916421833,"{'url':'cda9c75ec5965c83330d89f540549774ecf3c17603e58730aabd8040451b9a14.mp3','size':6692168,'filename':'Leikit_KARAOKE.mp3'}",ARJEN TAIDOT,"{'url':'1ce9a982f9aed4470064a078d6cb23d3859a31d004bddfc7161eaa276617219b.mp3','size':6692168,'filename':'Leikit.mp3'}","{'url':'7c232e624195a091a7f1519b706bae8418d2d32c97a01bb54f60b0c67a157610.pdf','size':2360764,'filename':'Leikit.pdf'}","{'url':'6b22e63a3d67ad6f7b9375d97525f06dd670811c763da5853557819e4d2564f9.pdf','size':179896,'filename':'Leikit.pdf'}",3,2024-02-02T11:31:35.078Z,2024-10-30T11:11:01.258Z
2,KELLO ON YKSI,"{'url':'495a95f1774445a3edb80af249191f687742605a35cd48f5f09d91c6a0d999cb.png','size':98288,'width':676,'height':676,'filename':'MUOK_Kello on yksi.png','metadata':{'width':676,'height':676,'blurHash':'eeRoplZh%M.8yD?^tlR5MdR5%Mt7bvXRR%iwbbtRs:oztlRjRPozt7','blurHashWidth':32}}",https://player.vimeo.com/video/911803948,"{'url':'39c6dc7253a817e7c1523bc8f316bc189ca96697949243c289b5d6bcfcec0763.mp3','size':8796872,'filename':'Kello on yksi_KARAOKE.mp3'}",AIKAKÄSITTEET,"{'url':'0f32428a3d70b7a03de314d03274199252e7814d3fc8ee39697eefeae7c29489.mp3','size':8796872,'filename':'Kello on yksi.mp3'}","{'url':'198564591eef711f0bd1f640a940231310849d7f14b6733822175110227b1d3e.pdf','size':1092331,'filename':'Kello on yksi.pdf'}","{'url':'920d6c925dd9e27908a188db28a3371d4cac629cbe3ebe08376b01896b2c28ec.pdf','size':377162,'filename':'Kello on yksi.pdf'}",2,2024-02-02T11:18:55.528Z,2024-10-22T12:04:11.796Z
1,"EILEN, TÄNÄÄN, HUOMENNA","{'url':'29887fc5107b254f4bfebf45bc7a126a00d818160ac0baeacdd32f730bb5364c.png','size':133113,'width':676,'height':676,'filename':'MUOK_Eilen, tänään, huomenna.png','metadata':{'width':676,'height':676,'blurHash':'e*SE?yxu*Ji_VspcjZrXW;W;yDbbRPn%aK$*WBR*ozozjZjZaebboz','blurHashWidth':32}}",https://player.vimeo.com/video/911964024,"{'url':'3420828baba54b6b13bdb8fe1b405ca8bf10c2bc3f4873ebaf38b135334cfc20.mp3','size':5687840,'filename':'Eilen, tänään, huomenna_KARAOKE.mp3'}",AIKAKÄSITTEET,"{'url':'5b58a84c2bcbdb6dcba9aa421cced5076d8cc216e9287c8f69872bf920028665.mp3','size':5688884,'filename':'Eilen, tänään, huomenna.mp3'}",,"{'url':'4074e74af6ca5b2a391575953820c6a6769030ac4f93a5e7343b605ed64c732f.pdf','size':225834,'filename':'Eilen, tänään, huomenna.pdf'}",1,2024-02-02T11:04:05.838Z,2024-09-30T14:20:40.555Z
